Price,Close,High,Low,Open,Volume
Ticker,TITAN.NS,TITAN.NS,TITAN.NS,TITAN.NS,TITAN.NS
Date,,,,,
2018-06-27,848.0359497070312,857.6411163443112,845.4517883689798,850.3275195591124,2037781
2018-06-28,815.5635375976562,846.4269400364511,809.3713827537493,846.4269400364511,9824968
2018-06-29,856.6659545898438,859.8839252134048,805.5195234281074,805.5195234281074,4960179
2018-07-02,875.09619140625,884.3600799645186,848.5234584364796,861.151553646087,3353006
2018-07-03,871.0006103515625,880.3619901997903,861.8342121315967,868.0751717092162,2770123
2018-07-04,864.515869140625,876.9977288487004,860.566538854621,871.0493607160228,1104449
2018-07-05,817.1725463867188,849.108585639899,812.5406017622117,847.9871436603688,6128988
2018-07-06,809.030029296875,827.4115104657652,792.7938220491068,817.172475863655,6884175
2018-07-09,801.3751831054688,815.5148038497277,797.3283618447585,814.1496347991357,4098360
2018-07-10,812.1504516601562,819.1227704780522,801.9602219515054,802.5452858374249,2670508
2018-07-11,789.3807983398438,812.4430282999789,785.5777045961531,812.4430282999789,2909483
2018-07-12,788.3569946289062,802.7891471687487,784.0175819297589,796.0606142628164,2832418
2018-07-13,817.8551025390625,821.0730729879886,779.7756566040076,792.7938341321077,4995028
2018-07-16,810.54150390625,823.1208537184705,795.8167611101054,818.1476320863691,3256321
2018-07-17,824.1448364257812,833.9450438522197,805.4707628502417,810.7365761483105,2849218
2018-07-18,825.1687622070312,834.8226742956881,817.2700419328175,826.9240135396776,2660188
2018-07-19,848.2308349609375,853.0578201943493,825.9975151638062,830.7270095917737,3924410
2018-07-20,839.015869140625,854.8131909988649,836.0904303493651,847.4021032016216,2048572
2018-07-23,841.072509765625,848.1732674899927,827.8014503882441,841.3173634802583,1334621
2018-07-24,843.912841796875,852.9724292923079,833.9717570120124,841.3173684947958,2015425
2018-07-25,848.0753173828125,853.6579340393087,835.4408422809032,850.1320645953388,1453640
2018-07-26,836.9100341796875,852.0420063789422,832.9923745697182,852.0420063789422,1167616
2018-07-27,865.900634765625,876.0865729970409,834.6573372861873,842.2478022842051,3210162
2018-07-30,873.6870727539062,884.4116781490033,862.6686548367675,864.6274846887032,2418684
2018-07-31,893.5692138671875,895.1852724609181,868.1534435059814,874.6175583234134,2165312
2018-08-01,898.4661865234375,901.5513672048353,886.6642495657487,896.1645855431008,1818993
2018-08-02,902.53076171875,914.3816571960745,890.5329301061025,896.1645653528554,2313020
2018-08-03,900.2781372070312,922.6087837105191,883.628084847075,910.8558055740795,9358217
2018-08-06,883.0894775390625,919.7685180966515,878.290320568424,909.5826388995961,3763151
2018-08-07,908.1624755859375,912.7167788303808,880.2001918523049,886.0277225244042,4450696
2018-08-08,915.7529296875,917.2220520345923,902.041121114639,909.9743578774406,2163746
2018-08-09,896.4583740234375,915.5569630397099,890.5818850953538,915.5569630397099,2536080
2018-08-10,901.1596069335938,912.8146679139483,894.2057851989643,896.1646149584363,2105317
2018-08-13,894.8424682617188,904.9793888027195,891.8062461333384,896.1646544961995,1316517
2018-08-14,906.5463256835938,907.9175303312951,895.2340965656339,895.3810326988647,1404450
2018-08-16,900.5230102539062,909.876410265908,898.1234318771126,904.9793359372433,1196749
2018-08-17,922.1680908203125,925.5470841945489,902.579792742121,905.860868537463,2697290
2018-08-20,902.7267456054688,924.0779789503212,895.3321748997707,922.6088565672524,2529831
2018-08-21,897.4378662109375,908.8480737747772,887.1540097002421,905.6160165414499,2531200
2018-08-23,893.1283569335938,907.3298711663172,888.4271181921879,905.9586665702848,1571386
2018-08-24,867.1249389648438,897.0461113327867,864.3336304719827,893.6181592572605,3218302
2018-08-27,872.5607299804688,881.4733813694867,868.8389056583615,875.5968921603567,1789147
2018-08-28,870.0142211914062,879.2697037125496,853.6090220411025,876.5763128072758,3563757
2018-08-29,864.6273803710938,877.1638779552011,858.4570790376938,869.7203493274068,1863018
2018-08-30,860.2689819335938,872.6586032993382,857.9673810215716,866.243448193794,1758855
2018-08-31,873.5402221679688,876.3804896698706,859.0448330127656,862.8645752482911,1677232
